longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
-122.66,38.42,14.0,5315.0,1037.0,2228.0,950.0,4.023,208400.0,0,0,0,0
-117.87,33.84,17.0,2395.0,410.0,1224.0,399.0,5.1182,249200.0,0,0,0,0
-122.2,37.77,49.0,2272.0,498.0,1621.0,483.0,2.4338,102400.0,0,0,1,0
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,500001.0,0,0,0,1
-117.13,33.15,15.0,2241.0,381.0,997.0,390.0,3.4833,193200.0,0,0,0,0
-118.17,33.86,44.0,1701.0,396.0,1091.0,384.0,3.025,162300.0,0,0,0,0
-118.14,34.7,12.0,1984.0,614.0,1071.0,574.0,1.2532,102100.0,1,0,0,0
-121.25,38.71,14.0,3713.0,637.0,1845.0,635.0,4.3009,143400.0,1,0,0,0
-121.88,37.29,44.0,2026.0,396.0,908.0,383.0,4.1406,274100.0,0,0,0,0
-121.87,37.29,18.0,1892.0,568.0,974.0,553.0,2.3715,228000.0,0,0,0,0
-122.48,37.71,29.0,1048.0,150.0,455.0,152.0,6.1278,417600.0,0,0,0,1
-118.41,34.03,26.0,4376.0,1394.0,2435.0,1250.0,2.8418,327300.0,0,0,0,0
-118.12,33.76,45.0,3035.0,516.0,1127.0,527.0,7.0796,500001.0,0,0,0,1
-118.26,34.08,50.0,1791.0,660.0,2183.0,675.0,1.7945,166700.0,0,0,0,0
-121.46,37.73,20.0,2039.0,373.0,862.0,330.0,5.1629,222900.0,1,0,0,0
-119.32,34.35,16.0,52.0,16.0,51.0,15.0,2.475,225000.0,0,0,0,1
-119.07,36.08,5.0,2693.0,508.0,1785.0,491.0,3.0,71000.0,1,0,0,0
-119.72,34.47,34.0,3262.0,533.0,1265.0,502.0,5.8411,381800.0,0,0,0,0
-117.87,33.84,23.0,1678.0,369.0,912.0,347.0,4.5,237300.0,0,0,0,0
-121.88,37.32,45.0,2213.0,564.0,1920.0,514.0,3.2806,164200.0,0,0,0,0
-118.44,34.19,11.0,2891.0,951.0,2166.0,768.0,2.891,178100.0,0,0,0,0
-118.41,34.02,35.0,1728.0,442.0,1161.0,420.0,3.725,310000.0,0,0,0,0
-123.34,39.5,15.0,2342.0,535.0,1064.0,433.0,1.8967,96600.0,1,0,0,0
-122.34,37.95,45.0,1128.0,240.0,702.0,270.0,3.6719,134100.0,0,0,1,0
-121.23,37.82,8.0,1289.0,235.0,867.0,239.0,4.6821,138500.0,1,0,0,0
-122.43,37.73,52.0,1583.0,347.0,935.0,341.0,4.6786,263200.0,0,0,1,0
-118.61,34.73,25.0,3080.0,587.0,1558.0,510.0,5.0839,156700.0,1,0,0,0
-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444,240100.0,0,0,0,0
-117.01,32.63,7.0,6483.0,976.0,3269.0,1005.0,5.7358,221600.0,0,0,0,1
-121.27,37.96,43.0,948.0,221.0,749.0,208.0,1.962,52700.0,1,0,0,0
-123.07,38.46,31.0,855.0,217.0,280.0,139.0,2.3611,112500.0,0,0,0,1
-118.09,34.02,33.0,4853.0,1105.0,2855.0,1006.0,3.2622,208600.0,0,0,0,0
-121.81,37.38,29.0,570.0,76.0,244.0,72.0,12.3292,416700.0,0,0,0,0
-122.21,40.2,19.0,3404.0,731.0,1421.0,683.0,2.6149,84400.0,1,0,0,0
-117.03,32.63,13.0,2087.0,313.0,1165.0,330.0,5.7789,227700.0,0,0,0,1
-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406,55000.0,0,0,0,0
-117.05,32.8,23.0,3309.0,401.0,1116.0,386.0,7.916,330600.0,0,0,0,0
-116.92,32.79,24.0,4055.0,742.0,2123.0,744.0,4.5224,142000.0,0,0,0,0
-120.26,37.13,33.0,1239.0,250.0,648.0,227.0,2.0278,58800.0,1,0,0,0
-118.4,33.87,34.0,3145.0,786.0,1352.0,727.0,5.0976,469800.0,0,0,0,0
-122.06,38.25,34.0,1562.0,289.0,898.0,307.0,3.3598,107200.0,1,0,0,0
-120.59,35.13,8.0,6638.0,1054.0,2710.0,966.0,4.6776,295500.0,0,0,0,0
-118.37,34.08,52.0,1466.0,254.0,600.0,253.0,5.7524,393600.0,0,0,0,0
-119.99,38.93,23.0,1882.0,414.0,673.0,277.0,2.9091,141900.0,1,0,0,0
-121.33,38.02,31.0,1466.0,435.0,608.0,254.0,3.1827,162100.0,1,0,0,0
-117.27,33.19,8.0,973.0,289.0,663.0,209.0,2.724,139300.0,0,0,0,1
-118.48,34.47,36.0,84.0,12.0,29.0,17.0,3.375,187500.0,0,0,0,0
-118.23,33.95,27.0,504.0,142.0,789.0,167.0,0.9518,91400.0,0,0,0,0
-117.21,33.02,26.0,3194.0,454.0,1032.0,406.0,10.156,500001.0,0,0,0,1
-117.09,32.69,34.0,1469.0,267.0,1031.0,267.0,3.4583,112700.0,0,0,0,1
-118.47,34.01,43.0,1160.0,304.0,393.0,250.0,2.9167,461100.0,0,0,0,0
-121.34,37.96,27.0,1839.0,442.0,2010.0,416.0,2.1284,59400.0,1,0,0,0
-118.04,34.12,30.0,2170.0,318.0,984.0,309.0,5.6916,500001.0,1,0,0,0
-121.96,37.84,29.0,7479.0,977.0,2744.0,943.0,7.5139,398200.0,1,0,0,0
-122.31,37.57,45.0,1165.0,236.0,845.0,251.0,4.1875,267300.0,0,0,0,1
-117.06,34.17,21.0,2520.0,582.0,416.0,151.0,2.712,89000.0,1,0,0,0
-117.11,32.71,29.0,1040.0,291.0,1054.0,297.0,1.1818,83200.0,0,0,0,1
-117.63,33.65,10.0,3580.0,491.0,1688.0,467.0,7.7814,288700.0,0,0,0,0
-122.0,37.34,27.0,1716.0,290.0,817.0,301.0,5.9158,343100.0,0,0,0,0
-118.16,33.92,36.0,2062.0,351.0,1134.0,358.0,4.4881,218900.0,0,0,0,0
-122.42,37.75,52.0,1207.0,302.0,1008.0,269.0,3.3816,262500.0,0,0,1,0
-122.04,37.9,20.0,5467.0,1044.0,2310.0,963.0,5.6986,275800.0,0,0,1,0
-119.21,34.26,31.0,224.0,88.0,326.0,88.0,2.375,55000.0,0,0,0,1
-122.66,39.02,16.0,3715.0,810.0,943.0,510.0,1.7446,109400.0,1,0,0,0
-119.87,36.79,8.0,2875.0,548.0,1718.0,551.0,3.6522,80200.0,1,0,0,0
-121.91,37.24,24.0,5046.0,1001.0,2449.0,968.0,4.7118,274600.0,0,0,0,0
-118.07,33.8,22.0,1391.0,338.0,810.0,295.0,3.8792,218200.0,0,0,0,0
-118.14,33.86,36.0,1774.0,348.0,934.0,333.0,4.8571,203300.0,0,0,0,0
-117.05,32.67,32.0,4227.0,785.0,2842.0,795.0,3.9646,137800.0,0,0,0,1
-118.25,34.15,13.0,1107.0,479.0,616.0,443.0,0.8185,187500.0,0,0,0,0
-117.36,34.1,31.0,2587.0,531.0,1227.0,489.0,2.3578,88600.0,1,0,0,0
-117.08,32.73,36.0,3331.0,643.0,1903.0,622.0,3.6974,122000.0,0,0,0,1
-122.21,37.43,33.0,1606.0,254.0,727.0,271.0,8.6963,500001.0,0,0,0,1
-116.11,33.64,20.0,1273.0,354.0,1548.0,355.0,2.0871,84700.0,1,0,0,0
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,0,0,1,0
-117.79,34.11,18.0,3814.0,721.0,1881.0,692.0,4.4722,215600.0,1,0,0,0
-117.22,32.87,14.0,3512.0,807.0,1835.0,792.0,3.35,171000.0,0,0,0,1
-118.31,33.94,40.0,1323.0,243.0,684.0,229.0,3.2206,145800.0,0,0,0,0
-118.51,33.98,40.0,1901.0,679.0,865.0,587.0,2.3417,425000.0,0,0,0,0
-117.11,33.14,10.0,3208.0,636.0,1395.0,582.0,3.4455,190500.0,0,0,0,0
-120.79,38.24,19.0,1003.0,235.0,538.0,190.0,2.9821,90400.0,1,0,0,0
-121.79,37.33,13.0,2978.0,505.0,1794.0,485.0,6.6813,277800.0,0,0,0,0
-119.05,35.34,14.0,3580.0,984.0,1933.0,912.0,2.6637,175000.0,1,0,0,0
-119.21,34.18,13.0,6103.0,1319.0,2986.0,1212.0,3.9718,215200.0,0,0,0,1
-118.98,35.36,29.0,1244.0,266.0,933.0,227.0,1.6981,49400.0,1,0,0,0
-118.32,34.09,34.0,2473.0,1171.0,2655.0,1083.0,1.6331,162500.0,0,0,0,0
-122.3,37.91,40.0,2866.0,617.0,1305.0,589.0,3.6321,209100.0,0,0,1,0
-118.99,35.35,27.0,1615.0,355.0,1380.0,332.0,1.6632,49800.0,1,0,0,0
-117.07,32.64,38.0,1486.0,269.0,745.0,295.0,4.6477,150400.0,0,0,0,1
-116.45,33.8,9.0,5534.0,1206.0,2283.0,1008.0,3.6161,99100.0,1,0,0,0
-117.19,34.05,33.0,1688.0,313.0,808.0,298.0,3.2188,117800.0,1,0,0,0
-116.46,33.78,25.0,1137.0,414.0,604.0,240.0,1.3801,55000.0,1,0,0,0
-118.18,33.83,45.0,1535.0,274.0,591.0,276.0,4.2411,371700.0,0,0,0,1
-117.24,34.13,24.0,1203.0,310.0,594.0,187.0,1.1522,87500.0,1,0,0,0
-118.22,34.04,43.0,2343.0,803.0,2468.0,707.0,1.5163,115000.0,0,0,0,0
-121.28,38.02,8.0,1868.0,392.0,1258.0,389.0,3.175,95900.0,1,0,0,0
-117.81,33.84,17.0,4343.0,515.0,1605.0,484.0,10.5981,460100.0,0,0,0,0
-122.42,37.75,52.0,2708.0,762.0,1460.0,741.0,2.9052,400000.0,0,0,1,0
-119.33,36.32,23.0,3137.0,628.0,1446.0,548.0,2.5,85500.0,1,0,0,0
-122.53,37.97,44.0,3595.0,953.0,1831.0,910.0,2.6036,287500.0,0,0,1,0
-118.36,33.91,36.0,2064.0,474.0,1366.0,421.0,4.1,243100.0,0,0,0,0
-118.15,33.87,33.0,2373.0,552.0,1673.0,571.0,3.0685,181800.0,0,0,0,0
-117.17,32.69,19.0,2802.0,802.0,1159.0,597.0,4.7891,334600.0,0,0,0,1
-121.95,37.3,25.0,5641.0,1517.0,3786.0,1410.0,3.3958,267500.0,0,0,0,0
-118.49,34.27,33.0,3047.0,527.0,1578.0,507.0,4.58,236200.0,0,0,0,0
-117.62,34.08,24.0,2801.0,554.0,2064.0,529.0,4.4946,136000.0,1,0,0,0
-118.29,33.9,27.0,1013.0,394.0,1067.0,400.0,1.7714,159400.0,0,0,0,0
-121.24,38.22,28.0,2593.0,487.0,1365.0,457.0,3.3929,113000.0,1,0,0,0
-122.4,37.71,40.0,1883.0,397.0,1411.0,438.0,3.0469,238000.0,0,0,1,0
-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,50000.0,1,0,0,0
-118.47,34.14,34.0,3646.0,610.0,1390.0,607.0,7.629,500001.0,0,0,0,0
-117.87,34.06,25.0,3652.0,470.0,1525.0,484.0,10.1248,428500.0,0,0,0,0
-118.29,33.8,21.0,9944.0,1623.0,4185.0,1582.0,4.526,329400.0,0,0,0,0
-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,341800.0,0,0,0,0
-122.13,37.43,40.0,3454.0,648.0,1498.0,647.0,5.2114,438400.0,0,0,1,0
-118.3,33.98,44.0,1597.0,388.0,902.0,321.0,1.9556,93300.0,0,0,0,0
-120.04,36.97,20.0,2129.0,526.0,1845.0,522.0,1.8973,51600.0,1,0,0,0
-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,292000.0,0,0,0,1
-118.43,34.21,26.0,2867.0,671.0,1955.0,640.0,4.125,226500.0,0,0,0,0
-117.95,33.76,24.0,3956.0,812.0,3196.0,795.0,4.3512,191400.0,0,0,0,0
-122.26,37.88,52.0,2551.0,417.0,894.0,404.0,6.2425,391800.0,0,0,1,0
-116.0,33.19,16.0,245.0,57.0,81.0,33.0,1.2639,51300.0,1,0,0,0
-117.15,34.04,14.0,2845.0,420.0,1172.0,377.0,7.5822,283100.0,1,0,0,0
-118.09,33.89,42.0,1150.0,215.0,708.0,204.0,3.6875,171500.0,0,0,0,0
-118.28,34.08,39.0,3162.0,896.0,1934.0,818.0,2.875,213500.0,0,0,0,0
-122.45,37.77,52.0,2296.0,509.0,1039.0,472.0,4.1417,500000.0,0,0,1,0
-117.99,33.81,23.0,3284.0,795.0,3257.0,758.0,2.4526,182900.0,0,0,0,0
-118.37,34.03,37.0,1236.0,435.0,966.0,292.0,3.0694,122200.0,0,0,0,0
-118.56,34.23,36.0,3215.0,529.0,1710.0,539.0,5.5126,248400.0,0,0,0,0
-118.25,34.17,52.0,1532.0,292.0,631.0,275.0,5.1242,372900.0,0,0,0,0
-122.57,38.11,24.0,2863.0,734.0,1583.0,682.0,3.1981,215300.0,0,0,1,0
-116.51,34.85,15.0,3149.0,713.0,1281.0,486.0,2.0,64700.0,1,0,0,0
-117.91,34.02,22.0,6269.0,435.0,5587.0,1251.0,3.8201,136200.0,0,0,0,0
-118.37,33.85,34.0,2415.0,404.0,1278.0,414.0,6.1599,341200.0,0,0,0,0
-117.59,33.93,17.0,338.0,47.0,200.0,46.0,7.8118,244200.0,1,0,0,0
-117.84,33.76,22.0,378.0,78.0,196.0,81.0,3.6806,219400.0,0,0,0,0
-121.27,38.75,21.0,4812.0,1117.0,1985.0,1045.0,2.5083,128500.0,1,0,0,0
-117.27,34.39,6.0,6988.0,1121.0,3660.0,1092.0,4.2224,125700.0,1,0,0,0
-118.27,33.79,26.0,2109.0,651.0,2120.0,605.0,2.1447,158700.0,0,0,0,0
-117.26,33.19,2.0,2629.0,509.0,1044.0,522.0,4.2361,158500.0,0,0,0,1
-118.3,34.09,40.0,3058.0,1215.0,3953.0,1223.0,1.8156,218800.0,0,0,0,0
-119.03,35.37,42.0,2508.0,483.0,1035.0,442.0,2.6513,72300.0,1,0,0,0
-118.24,34.08,52.0,109.0,20.0,86.0,24.0,4.9844,187500.0,0,0,0,0
-118.32,34.11,42.0,2462.0,543.0,857.0,482.0,4.0833,434400.0,0,0,0,0
-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,500001.0,0,0,0,0
-114.65,33.6,28.0,1678.0,322.0,666.0,256.0,2.9653,94900.0,1,0,0,0
-120.46,38.09,16.0,3758.0,715.0,1777.0,615.0,3.0,122600.0,1,0,0,0
-118.4,34.19,35.0,1631.0,356.0,862.0,368.0,3.6007,261800.0,0,0,0,0
-118.21,34.03,44.0,1550.0,407.0,1718.0,403.0,2.5268,141100.0,0,0,0,0
-121.44,38.56,52.0,906.0,165.0,257.0,166.0,2.8542,139400.0,1,0,0,0
-117.46,33.94,35.0,1566.0,294.0,1056.0,279.0,3.5227,105400.0,1,0,0,0
-117.08,32.58,15.0,1462.0,274.0,1002.0,271.0,3.9698,142700.0,0,0,0,1
-122.92,38.97,20.0,2067.0,384.0,904.0,333.0,2.9934,134200.0,0,0,0,0
-118.36,34.05,48.0,1835.0,380.0,956.0,370.0,3.2813,243600.0,0,0,0,0
-121.67,39.34,22.0,1217.0,224.0,537.0,187.0,2.6607,84600.0,1,0,0,0
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,48100.0,1,0,0,0
-118.05,34.08,30.0,1572.0,427.0,1857.0,428.0,2.4914,159200.0,0,0,0,0
-118.72,34.29,22.0,3266.0,529.0,1595.0,494.0,6.0368,248000.0,0,0,0,0
-117.95,34.05,31.0,2349.0,539.0,2028.0,521.0,3.494,154500.0,0,0,0,0
-118.6,34.21,19.0,2581.0,857.0,2004.0,784.0,2.6159,182300.0,0,0,0,0
-122.03,38.3,5.0,1569.0,199.0,713.0,209.0,6.6779,223900.0,1,0,0,0
-117.94,34.06,32.0,3418.0,662.0,2003.0,622.0,4.0333,210200.0,0,0,0,0
-118.3,34.02,27.0,2190.0,626.0,1768.0,528.0,1.2446,103800.0,0,0,0,0
-118.63,34.11,35.0,3795.0,690.0,1521.0,653.0,5.8735,448100.0,0,0,0,0
-121.95,37.28,19.0,7027.0,1847.0,3759.0,1753.0,3.1509,242900.0,0,0,0,0
-118.0,33.74,25.0,2767.0,346.0,1148.0,372.0,6.394,316700.0,0,0,0,0
-121.06,39.03,11.0,1887.0,303.0,775.0,283.0,3.8417,187200.0,1,0,0,0
-117.39,33.96,52.0,1992.0,345.0,948.0,358.0,3.2917,129300.0,1,0,0,0
-119.12,35.85,37.0,736.0,166.0,564.0,138.0,2.4167,58300.0,1,0,0,0
-121.21,37.5,34.0,294.0,49.0,147.0,47.0,3.0,162500.0,1,0,0,0
-117.91,33.84,16.0,919.0,253.0,912.0,249.0,1.5903,165400.0,0,0,0,0
-117.45,33.93,20.0,5998.0,1320.0,3185.0,1199.0,3.2731,113900.0,1,0,0,0
-122.42,37.61,37.0,1866.0,300.0,822.0,305.0,4.7,341300.0,0,0,0,1
-122.03,36.96,28.0,1607.0,421.0,926.0,385.0,2.425,216100.0,0,0,0,1
-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,211000.0,0,0,0,0
-118.46,35.13,19.0,3109.0,640.0,1457.0,620.0,2.6417,94900.0,1,0,0,0
-118.13,34.15,9.0,2099.0,625.0,1252.0,554.0,3.1875,173100.0,0,0,0,0
-118.24,34.14,28.0,1843.0,554.0,1402.0,512.0,2.462,254000.0,0,0,0,0
-119.15,34.25,36.0,3511.0,664.0,2965.0,695.0,4.0878,186800.0,0,0,0,1
-118.46,34.01,46.0,1379.0,239.0,688.0,269.0,6.8901,500001.0,0,0,0,0
-118.17,33.98,31.0,1236.0,329.0,1486.0,337.0,3.0938,155400.0,0,0,0,0
-117.2,32.85,26.0,2298.0,549.0,980.0,555.0,2.4207,213500.0,0,0,0,1
-117.9,34.12,33.0,1788.0,456.0,1787.0,361.0,2.6629,124100.0,0,0,0,0
-122.43,37.74,52.0,2229.0,498.0,1079.0,472.0,5.0196,324300.0,0,0,1,0
-122.16,37.17,35.0,6422.0,1380.0,2755.0,1064.0,5.0165,202300.0,0,0,0,1
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,187500.0,0,0,0,0
-122.53,39.09,11.0,1264.0,271.0,370.0,177.0,1.3,69700.0,1,0,0,0
-118.21,33.81,40.0,1815.0,428.0,1807.0,413.0,3.0882,160700.0,0,0,0,1
-119.98,38.92,28.0,1408.0,312.0,522.0,221.0,2.0708,89600.0,1,0,0,0
-117.8,33.64,8.0,4447.0,713.0,1680.0,705.0,8.8693,450400.0,0,0,0,0
-118.23,34.13,47.0,1162.0,235.0,781.0,268.0,4.6528,244400.0,0,0,0,0
-123.72,41.09,19.0,1970.0,431.0,1166.0,363.0,1.8208,50000.0,0,0,0,0
-117.8,33.55,38.0,1757.0,464.0,821.0,426.0,4.1304,433300.0,0,0,0,0
-118.4,34.2,30.0,2392.0,655.0,1987.0,609.0,2.8424,226400.0,0,0,0,0
-121.48,38.57,38.0,1145.0,324.0,596.0,288.0,1.78,114300.0,1,0,0,0
-118.4,33.86,18.0,5152.0,1365.0,2286.0,1243.0,5.1677,380800.0,0,0,0,0
-122.16,37.45,19.0,2207.0,810.0,1304.0,775.0,2.1406,402500.0,0,0,1,0
-122.0,37.06,20.0,2403.0,376.0,1149.0,369.0,6.0621,304400.0,0,0,0,1
-117.01,32.72,12.0,2914.0,734.0,2104.0,703.0,2.3068,132300.0,0,0,0,1
-118.17,33.79,32.0,2171.0,672.0,3002.0,648.0,2.375,139700.0,0,0,0,1
-121.25,38.13,25.0,1305.0,270.0,789.0,235.0,3.2993,91100.0,1,0,0,0
-119.03,35.42,45.0,1628.0,352.0,754.0,334.0,2.5703,62400.0,1,0,0,0
-118.13,33.8,41.0,1509.0,325.0,821.0,314.0,4.0893,223000.0,0,0,0,0
-122.27,37.88,52.0,2803.0,930.0,1372.0,876.0,2.1907,271400.0,0,0,1,0
-117.18,32.69,37.0,3112.0,716.0,1304.0,674.0,3.2121,320800.0,0,0,0,1
-123.5,39.67,22.0,2124.0,450.0,1122.0,446.0,2.1793,71500.0,1,0,0,0
-120.07,36.97,27.0,968.0,240.0,587.0,231.0,1.6071,55000.0,1,0,0,0
-122.1,37.66,35.0,686.0,142.0,480.0,149.0,3.875,162100.0,0,0,1,0
-121.82,38.01,25.0,3018.0,606.0,1614.0,568.0,3.4722,127000.0,1,0,0,0
-122.18,39.7,23.0,1658.0,307.0,836.0,297.0,3.35,85400.0,1,0,0,0
-117.68,33.6,24.0,1956.0,262.0,969.0,256.0,6.8154,265900.0,0,0,0,0
-118.17,34.07,37.0,1155.0,225.0,814.0,241.0,3.875,148500.0,0,0,0,0
-118.88,34.19,26.0,2296.0,275.0,842.0,263.0,7.7889,309900.0,0,0,0,0
-118.2,33.87,42.0,1482.0,310.0,1052.0,317.0,3.9469,158200.0,0,0,0,0
-117.06,32.55,5.0,3223.0,940.0,3284.0,854.0,1.4384,108800.0,0,0,0,1
-118.3,34.09,25.0,2345.0,852.0,2860.0,862.0,1.4497,205600.0,0,0,0,0
-117.15,32.71,52.0,402.0,183.0,557.0,172.0,1.3125,87500.0,0,0,0,1
-118.78,34.27,20.0,2743.0,685.0,1798.0,613.0,3.6761,170900.0,0,0,0,0
-118.35,33.97,26.0,1725.0,431.0,1130.0,404.0,3.2708,128100.0,0,0,0,0
-117.88,34.0,21.0,5459.0,1086.0,3394.0,1087.0,3.6308,192100.0,0,0,0,0
-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,189800.0,0,0,0,0
-118.15,33.86,32.0,2630.0,559.0,1069.0,491.0,2.4659,209000.0,0,0,0,0
-118.18,33.9,25.0,1709.0,442.0,1177.0,410.0,2.4333,155000.0,0,0,0,0
-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,234800.0,0,0,0,0
-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,128600.0,1,0,0,0
-116.96,32.81,8.0,2378.0,638.0,1410.0,623.0,2.9097,152500.0,0,0,0,0
-118.46,34.16,26.0,2548.0,647.0,1098.0,540.0,4.3839,299100.0,0,0,0,0
-114.98,33.07,18.0,1183.0,363.0,374.0,127.0,3.1607,57500.0,1,0,0,0
-117.86,34.1,23.0,2535.0,490.0,1327.0,466.0,3.5977,180600.0,0,0,0,0
-118.46,34.21,7.0,2081.0,657.0,1456.0,535.0,3.5,186900.0,0,0,0,0
-117.65,34.02,9.0,2107.0,411.0,1138.0,389.0,4.4042,159100.0,1,0,0,0
-118.2,33.99,35.0,1608.0,465.0,2140.0,488.0,3.1979,154700.0,0,0,0,0
-121.98,37.8,16.0,2498.0,330.0,1027.0,343.0,8.155,343700.0,0,0,0,0
-122.14,38.02,44.0,1625.0,432.0,825.0,385.0,2.0523,133900.0,0,0,1,0
-122.43,37.78,2.0,1205.0,468.0,577.0,363.0,3.6437,275000.0,0,0,1,0
-118.39,34.01,35.0,4424.0,918.0,2101.0,888.0,3.9688,355100.0,0,0,0,0
-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3.0587,143100.0,1,0,0,0
-122.25,37.81,29.0,4656.0,1414.0,2304.0,1250.0,2.4912,257800.0,0,0,1,0
-122.1,37.66,36.0,1305.0,225.0,768.0,234.0,4.275,185300.0,0,0,1,0
-118.38,34.15,36.0,2933.0,619.0,1115.0,579.0,4.3036,365900.0,0,0,0,0
-119.66,34.43,27.0,5509.0,1059.0,2591.0,979.0,3.8456,500001.0,0,0,0,0
-118.17,33.84,45.0,1533.0,331.0,791.0,335.0,3.4605,186600.0,0,0,0,0
-117.06,32.76,24.0,1629.0,587.0,1012.0,488.0,1.7452,156800.0,0,0,0,1
-117.91,34.1,28.0,3694.0,722.0,1999.0,718.0,3.2813,181100.0,0,0,0,0
-120.08,37.06,18.0,402.0,76.0,213.0,71.0,1.9063,95800.0,1,0,0,0
-117.03,32.77,19.0,4819.0,1492.0,2572.0,1336.0,2.3393,118200.0,0,0,0,0
-122.64,41.73,36.0,3319.0,664.0,1492.0,631.0,1.8694,71200.0,1,0,0,0
-117.01,34.9,36.0,2181.0,555.0,1404.0,492.0,2.3077,55500.0,1,0,0,0
-121.79,37.67,26.0,2163.0,339.0,947.0,346.0,6.0797,211000.0,1,0,0,0
-117.97,34.05,36.0,931.0,160.0,746.0,201.0,3.1667,158000.0,0,0,0,0
-117.07,32.7,14.0,2763.0,456.0,1914.0,465.0,4.1645,143000.0,0,0,0,1
-118.09,33.91,14.0,2369.0,604.0,1546.0,464.0,3.7969,159400.0,0,0,0,0
-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691,159400.0,0,0,0,0
-117.89,33.92,8.0,2120.0,544.0,1281.0,470.0,3.4954,159500.0,0,0,0,0
-121.52,39.48,21.0,2628.0,494.0,1364.0,468.0,2.0455,59400.0,1,0,0,0
-118.26,34.03,49.0,299.0,90.0,287.0,68.0,1.2096,100000.0,0,0,0,0
-117.47,33.95,15.0,6248.0,1249.0,3795.0,1128.0,4.1264,124600.0,1,0,0,0
-121.8,38.01,37.0,3058.0,567.0,1351.0,523.0,3.5179,130800.0,1,0,0,0
-118.16,34.02,42.0,814.0,216.0,773.0,208.0,2.5313,156900.0,0,0,0,0
-121.28,37.94,35.0,2680.0,634.0,2188.0,611.0,1.9375,56700.0,1,0,0,0
-121.9,37.34,50.0,1345.0,287.0,791.0,254.0,3.5966,245800.0,0,0,0,0
-118.76,34.26,26.0,1929.0,293.0,1067.0,320.0,5.4038,222100.0,0,0,0,0
-121.87,37.46,43.0,91.0,12.0,58.0,16.0,15.0001,500001.0,0,0,0,0
-117.99,33.67,15.0,3141.0,664.0,1729.0,633.0,4.2165,234600.0,0,0,0,0
-117.89,33.62,24.0,1016.0,238.0,465.0,236.0,3.0625,93800.0,0,0,0,0
-121.8,37.31,15.0,1807.0,378.0,1277.0,341.0,4.5045,164500.0,0,0,0,0
-118.46,34.31,24.0,2920.0,601.0,1460.0,598.0,4.2708,218200.0,0,0,0,0
-121.23,37.98,27.0,849.0,137.0,373.0,131.0,5.0362,181300.0,1,0,0,0
-122.45,38.3,24.0,1946.0,400.0,718.0,380.0,3.5507,257900.0,0,0,1,0
-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,337500.0,0,0,0,0
-117.97,34.01,33.0,2006.0,381.0,1410.0,346.0,3.7083,165500.0,0,0,0,0
-118.03,34.58,4.0,9849.0,1780.0,4546.0,1598.0,4.0729,154300.0,1,0,0,0
-118.0,33.75,26.0,1382.0,387.0,1977.0,368.0,2.7589,137500.0,0,0,0,0
-118.88,34.21,26.0,1590.0,196.0,654.0,199.0,6.5851,300000.0,0,0,0,0
-118.28,34.11,52.0,2036.0,348.0,775.0,332.0,5.4122,397500.0,0,0,0,0
-119.01,35.36,36.0,2658.0,626.0,1490.0,529.0,1.2157,57000.0,1,0,0,0
-122.15,37.74,52.0,2898.0,557.0,1338.0,550.0,3.851,183500.0,0,0,1,0
-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,168300.0,0,0,0,0
-122.14,37.72,45.0,1397.0,253.0,555.0,248.0,2.983,202700.0,0,0,1,0
-121.35,38.56,16.0,2629.0,491.0,1265.0,485.0,4.5066,140200.0,1,0,0,0
-118.05,34.09,23.0,602.0,135.0,409.0,123.0,3.5268,146400.0,0,0,0,0
-116.86,33.05,17.0,9044.0,1689.0,5030.0,1596.0,3.6348,164500.0,0,0,0,0
-118.72,34.28,17.0,2654.0,478.0,1392.0,451.0,5.4459,223900.0,0,0,0,0
-121.29,37.96,52.0,888.0,324.0,630.0,258.0,1.2411,112500.0,1,0,0,0
-118.26,33.96,40.0,1475.0,347.0,1222.0,298.0,1.5303,95300.0,0,0,0,0
-121.97,38.34,11.0,1500.0,319.0,899.0,304.0,4.5568,127200.0,1,0,0,0
